time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
3.692386529523793981e-01,-3.794300242660478273e-02,4.187471175153882896e-01,4.757206541457378535e+00,-2.990902778488163705e+01,7.199966462359826957e-01,4.242412685459645560e-01,-2.509267178509864138e+01,5.324242205734350364e+01,2.938475214048884010e-01
3.702392997083479020e-01,-3.752509929064406363e-02,4.234923729985919372e-01,4.727116436468616456e+00,-3.023228543936057378e+01,7.204246475622535506e-01,3.991592714016563570e-01,-2.503865195166743263e+01,5.472741466874788330e+01,2.941758278590451692e-01
3.712399464643164060e-01,-3.710221962545999508e-02,4.282073570778879845e-01,4.696702864756558071e+00,-3.055554309383951761e+01,7.208264601753631151e-01,3.741320724854730329e-01,-2.498314616519699172e+01,5.621240728015226296e+01,2.945041343132019929e-01
3.722405932202849099e-01,-3.667437646235929827e-02,4.328917460773492598e-01,4.665965826321203380e+00,-3.087880074831846144e+01,7.212020596208642553e-01,3.491611587115030502e-01,-2.492615442568730444e+01,5.769739989155664261e+01,2.948324407673587610e-01
3.732412399762534139e-01,-3.624158283264870134e-02,4.375452163210485912e-01,4.634905321162552383e+00,-3.120205840279740528e+01,7.215514214443099483e-01,3.242480169938343759e-01,-2.486767673313837790e+01,5.918239250296102227e+01,2.951607472215155292e-01
3.742418867322219178e-01,-3.580385176763489774e-02,4.421674441330584737e-01,4.603521349280605079e+00,-3.152531605727634911e+01,7.218745211912536153e-01,2.993941342465556987e-01,-2.480771308755021920e+01,6.066738511436540193e+01,2.954890536756723529e-01
3.752425334881904218e-01,-3.536119629862459479e-02,4.467581058374516245e-01,4.571813910675361470e+00,-3.184857371175529295e+01,7.221713344072480112e-01,2.746009973837548190e-01,-2.474626348892282479e+01,6.215237772576978159e+01,2.958173601298291211e-01
3.762431802441589257e-01,-3.491362945692452757e-02,4.513168777583007607e-01,4.539783005346822442e+00,-3.217183136623423678e+01,7.224418366378462242e-01,2.498700933195200369e-01,-2.468332793725618046e+01,6.363737033717416125e+01,2.961456665839858893e-01
3.772438270001274851e-01,-3.446116427384135483e-02,4.558434362196785994e-01,4.507428633294983555e+00,-3.249508902071319483e+01,7.226860034286014534e-01,2.252029089679384866e-01,-2.461890643255029687e+01,6.512236294857862617e+01,2.964739730381427130e-01
3.782444737560959891e-01,-3.400381378068186716e-02,4.603374575456575246e-01,4.474750794519851027e+00,-3.281834667519213866e+01,7.229038103250666758e-01,2.006009312431007996e-01,-2.455299897480517402e+01,6.660735555998300583e+01,2.968022794922995367e-01
3.792451205120644930e-01,-3.354159100875270944e-02,4.647986180603104200e-01,4.441749489021423081e+00,-3.314160432967108250e+01,7.230952328727950906e-01,1.760656470590941658e-01,-2.448560556402082256e+01,6.809234817138738549e+01,2.971305859464563048e-01
3.802457672680329970e-01,-3.307450898936060979e-02,4.692265940877098362e-01,4.408424716799697052e+00,-3.346486198415001923e+01,7.232602466173394529e-01,1.515985433300069962e-01,-2.441672620019722117e+01,6.957734078279176515e+01,2.974588924006130730e-01
3.812464140240015009e-01,-3.260268264015800388e-02,4.736310943687833674e-01,4.395967411533339586e+00,-1.135501289113095602e+01,7.233989742959406888e-01,1.271561779366882083e-01,-2.444118378930348001e+01,-2.907151106706876931e+01,2.972086902794134344e-01
3.822470607799700049e-01,-3.212625494231465678e-02,4.780241940575666870e-01,4.384527140607210605e+00,-1.151074039871307697e+01,7.235116185482812767e-01,1.026848419805554830e-01,-2.446964487414848932e+01,-2.781386766473719518e+01,2.969263487925965506e-01
3.832477075359385088e-01,-3.164524731906438737e-02,4.824057681118562591e-01,4.372931041455803580e+00,-1.166646790629519614e+01,7.235982292892427781e-01,7.818565616755385195e-02,-2.449684750220279383e+01,-2.655622426240562461e+01,2.966440073057796667e-01
3.842483542919070127e-01,-3.115968088290796412e-02,4.867756606026440447e-01,4.361179114079120289e+00,-1.182219541387731709e+01,7.236588560135522874e-01,5.365987976838844375e-02,-2.452279167346638644e+01,-2.529858086007405404e+01,2.963616658189627828e-01
3.852490010478755167e-01,-3.066957674634608957e-02,4.911337156009220051e-01,4.349271358477159843e+00,-1.197792292145943627e+01,7.236935482159368993e-01,2.910877205376441110e-02,-2.454747738793927425e+01,-2.404093745774248347e+01,2.960793243321458990e-01
3.862496478038440206e-01,-3.017495602187951834e-02,4.954797771776818238e-01,4.337207774649922243e+00,-1.213365042904155722e+01,7.237023553911233753e-01,4.533592294386893685e-03,-2.457090464562145016e+01,-2.278329405541091290e+01,2.957969828453289596e-01
3.872502945598125246e-01,-2.967583982200897030e-02,4.998136894039155731e-01,4.324988362597406599e+00,-1.228937793662367639e+01,7.236853270338390320e-01,-2.006440023903895836e-02,-2.459307344651291771e+01,-2.152565065307933878e+01,2.955146413585120757e-01
3.882509413157810285e-01,-2.917224925923518966e-02,5.041352963506150475e-01,4.312613122319615577e+00,-1.244510544420579734e+01,7.236425126388108531e-01,-4.468394627580801748e-02,-2.461398379061368047e+01,-2.026800725074777176e+01,2.952322998716951918e-01
3.892515880717495325e-01,-2.866420544605891019e-02,5.084444420887722638e-01,4.300082053816546512e+00,-1.260083295178791651e+01,7.235739617007657110e-01,-6.932378654521509365e-02,-2.463363567792373132e+01,-1.901036384841619764e+01,2.949499583848783080e-01
3.902522348277180364e-01,-2.815172949498086219e-02,5.127409706893788499e-01,4.287395157088199404e+00,-1.275656045937003746e+01,7.234797237144310333e-01,-9.398266177655505149e-02,-2.465202910844307738e+01,-1.775272044608462707e+01,2.946676168980614241e-01
3.912528815836865403e-01,-2.763484251850177945e-02,5.170247262234268781e-01,4.274552432134576918e+00,-1.291228796695215664e+01,7.233598481745335818e-01,-1.186593126991227903e-01,-2.466916408217171153e+01,-1.649507704375305650e+01,2.943852754112444847e-01
3.922535283396550998e-01,-2.711356562912237145e-02,5.212955527619085316e-01,4.261553878955675501e+00,-1.306801547453428647e+01,7.232143845758003398e-01,-1.433524800422144585e-01,-2.468504059910964088e+01,-1.523743364142141488e+01,2.941029339244276009e-01
3.932541750956236037e-01,-2.658791993934342748e-02,5.255532943758149944e-01,4.248399497551497817e+00,-1.322374298211640564e+01,7.230433824129585130e-01,-1.680609045351221797e-01,-2.469965865925686188e+01,-1.397979023908984431e+01,2.938205924376107170e-01
3.942548218515921077e-01,-2.605792656166565704e-02,5.297977951361386717e-01,4.235089287922043866e+00,-1.337947048969852659e+01,7.228468911807350850e-01,-1.927833269071422273e-01,-2.471301826261337453e+01,-1.272214683675827018e+01,2.935382509507937776e-01
3.952554686075606116e-01,-2.552360660858978350e-02,5.340288991138714136e-01,4.221623250067311872e+00,-1.353519799728064754e+01,7.226249603738572613e-01,-2.175184878875693617e-01,-2.472511940917917528e+01,-1.146450343442669961e+01,2.932559094639768937e-01
3.962561153635291156e-01,-2.498498119261654757e-02,5.382464503800048483e-01,4.208001383987302724e+00,-1.369092550486276672e+01,7.223776394870518036e-01,-2.422651282056985933e-01,-2.473596209895427123e+01,-1.020686003209512904e+01,2.929735679771600099e-01
3.972567621194976195e-01,-2.444207142624668996e-02,5.424502930055310479e-01,4.194223689682017309e+00,-1.384665301244488589e+01,7.221049780150460284e-01,-2.670219885908245994e-01,-2.474554633193865527e+01,-8.949216629763558473e+00,2.926912264903431260e-01
3.982574088754661235e-01,-2.389489842198093753e-02,5.466402710614419735e-01,4.180290167151453851e+00,-1.400238052002700684e+01,7.218070254525669194e-01,-2.917878097722422792e-01,-2.475387210813233807e+01,-7.691573227431987902e+00,2.924088850035262421e-01
3.992580556314346274e-01,-2.334348329232002750e-02,5.508162286187292533e-01,4.166200816395614126e+00,-1.415810802760912779e+01,7.214838312943413490e-01,-3.165613324792466154e-01,-2.476093942753530541e+01,-6.433929825100413780e+00,2.921265435167093028e-01
4.002587023874031313e-01,-2.278784714976469020e-02,5.549780097483850705e-01,4.151955637414497247e+00,-1.431383553519124696e+01,7.211354450350964118e-01,-3.413412974411322298e-01,-2.476674829014756796e+01,-5.176286422768843209e+00,2.918442020298924189e-01
4.012593491433716353e-01,-2.222801110681565939e-02,5.591254585214011641e-01,4.137554630208102324e+00,-1.446956304277336791e+01,7.207619161695594245e-01,-3.661264453871941327e-01,-2.477129869596912215e+01,-3.918643020437272639e+00,2.915618605430755350e-01
4.022599958993401392e-01,-2.166399627597367927e-02,5.632584190087694953e-01,4.122997794776431135e+00,-1.462529055035548708e+01,7.203632941924571487e-01,-3.909155170467272233e-01,-2.477459064499996444e+01,-2.660999618105702069e+00,2.912795190562586511e-01
4.032606426553086432e-01,-2.109582376973947321e-02,5.673767352814818032e-01,4.108285131119481903e+00,-1.478101805793760803e+01,7.199396285985167898e-01,-4.157072531490261791e-01,-2.477662413724010193e+01,-1.403356215774131499e+00,2.909971775694417673e-01
4.042612894112771471e-01,-2.052351470061377844e-02,5.714802514105301601e-01,4.093416639237256405e+00,-1.493674556551972898e+01,7.194909688824653315e-01,-4.405003944233859547e-01,-2.477739917268953107e+01,-1.457128134425573762e-01,2.907148360826248279e-01
4.052619361672456511e-01,-1.994709018109733570e-02,5.755688114669061939e-01,4.078392319129752863e+00,-1.509247307310184816e+01,7.190173645390297574e-01,-4.652936815991014496e-01,-2.477691575134825186e+01,1.111930588889013194e+00,2.904324945958079440e-01
4.062625829232142105e-01,-1.936657132369083711e-02,5.796422595216023099e-01,4.063212170796973055e+00,-1.524820058068397799e+01,7.185188650629372731e-01,-4.900858554054687288e-01,-2.477517387321626430e+01,2.369573991220651266e+00,2.901501531089910602e-01
4.072632296791827144e-01,-1.878197924089507892e-02,5.837004396456100253e-01,4.047876194238916092e+00,-1.540392808826609716e+01,7.179955199489147510e-01,-5.148756565717800271e-01,-2.477217353829356483e+01,3.627217393552225388e+00,2.898678116221741763e-01
4.082638764351512184e-01,-1.819333504521078448e-02,5.877431959099210790e-01,4.032384389455581974e+00,-1.555965559584821634e+01,7.174473786916893969e-01,-5.396618258273316870e-01,-2.476791474658016057e+01,4.884860795883799511e+00,2.895854701353572369e-01
4.092645231911197223e-01,-1.760065984913866330e-02,5.917703723855273212e-01,4.016736756446970702e+00,-1.571538310343033729e+01,7.168744907859880833e-01,-5.644431039014180529e-01,-2.476239749807605151e+01,6.142504198215366529e+00,2.893031286485403530e-01
4.102651699470882263e-01,-1.700397476517945955e-02,5.957818131434211573e-01,4.000933295213082275e+00,-1.587111061101245824e+01,7.162769057265379047e-01,-5.892182315233346346e-01,-2.475562179278122699e+01,7.400147600546940652e+00,2.890207871617234692e-01
4.112658167030567302e-01,-1.640330090583391048e-02,5.997773622545939931e-01,3.984974005753916249e+00,-1.602683811859457563e+01,7.156546730080662888e-01,-6.139859494223759429e-01,-2.474758763069569767e+01,8.657791002878507669e+00,2.887384456749065853e-01
4.122664634590252342e-01,-1.579865938360274641e-02,6.037568637900380120e-01,3.968858888069473956e+00,-1.618256562617669658e+01,7.150078421252996641e-01,-6.387449983278367105e-01,-2.473829501181946000e+01,9.915434405210081792e+00,2.884561041880897014e-01
4.132671102149937381e-01,-1.519007131098670284e-02,6.077201618207450640e-01,3.952587942159754952e+00,-1.633829313375881753e+01,7.143364625729654582e-01,-6.634941189690121144e-01,-2.472774393615251398e+01,1.117307780754165591e+01,2.881737627012727621e-01
4.142677569709622420e-01,-1.457755780048651528e-02,6.116671004177068882e-01,3.936161168024757462e+00,-1.649402064134093848e+01,7.136405838457905437e-01,-6.882320520751966653e-01,-2.471593440369485961e+01,1.243072120987322293e+01,2.878914212144558782e-01
4.152684037269307460e-01,-1.396113996460291579e-02,6.155975236519153349e-01,3.919578565664484149e+00,-1.664974814892305943e+01,7.129202554385020152e-01,-7.129575383756855400e-01,-2.470286641444649689e+01,1.368836461220479706e+01,2.876090797276389943e-01
