time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
1.000983908883854370e-02,-6.366273873628057745e-01,-3.811107565349087789e-01,2.523190930553132105e+01,-6.150032012576782670e-01,-1.857364079523512901e+00,1.624583768454347599e+00,1.462165410178434755e+01,-4.226116892881597096e+02,-5.246304723483599664e-02
1.101082299772239946e-02,-6.369937591006585853e-01,-3.558543953559485939e-01,2.523109613374344562e+01,-1.009741773472375481e+00,-1.855751248007364795e+00,1.639008636248522333e+00,1.420027251454035522e+01,-4.193230980829034138e+02,-5.770935195832316983e-02
1.201180690660625348e-02,-6.373347120751620132e-01,-3.305990459067270626e-01,2.522988783499657117e+01,-1.404480345687072695e+00,-1.854125337886126657e+00,1.653013355387234373e+00,1.378218275417572158e+01,-4.160345068776470612e+02,-6.295565668181032914e-02
1.301279081549010751e-02,-6.376502628226796698e-01,-3.053451037029723536e-01,2.522828440929069416e+01,-1.799218917901769910e+00,-1.852486640393458561e+00,1.666601220936221095e+00,1.336738482069044665e+01,-4.127459156723907086e+02,-6.820196140529749540e-02
1.401377472437396327e-02,-6.379404278795757222e-01,-2.800929642604123027e-01,2.522628585662581457e+01,-2.193957490116467124e+00,-1.850835446763019476e+00,1.679775527961218984e+00,1.295587871408453040e+01,-4.094573244671344128e+02,-7.344826612878466165e-02
1.501475863325781729e-02,-6.382052237822137819e-01,-2.548430230947746900e-01,2.522389217700192887e+01,-2.588696062331164338e+00,-1.849172048228469034e+00,1.692539571527965636e+00,1.254766443435797285e+01,-4.061687332618780601e+02,-7.869457085227182791e-02
1.601574254214167131e-02,-6.384446670669579049e-01,-2.295956757217876842e-01,2.522110337041904415e+01,-2.983434634545860664e+00,-1.847496736023466202e+00,1.704896646702197982e+00,1.214274198151077400e+01,-4.028801420566217075e+02,-8.394087557575899416e-02
1.701672645102552534e-02,-6.386587742701717030e-01,-2.043513176571791490e-01,2.521791943687715687e+01,-3.378173206760557878e+00,-1.845809801381671278e+00,1.716850048549652730e+00,1.174111135554293206e+01,-3.995915508513654117e+02,-8.918718029924616042e-02
1.801771035990937936e-02,-6.388475619282195650e-01,-1.791103444166768643e-01,2.521434037637626702e+01,-3.772911778975255093e+00,-1.844111535536742563e+00,1.728403072136067475e+00,1.134277255645445237e+01,-3.963029596461090591e+02,-9.443348502273331280e-02
1.901869426879323338e-02,-6.390110465774648807e-01,-1.538731515160088603e-01,2.521036618891637104e+01,-4.167650351189951863e+00,-1.842402229722340135e+00,1.739559012527179149e+00,1.094772558424532782e+01,-3.930143684408527065e+02,-9.967978974622047905e-02
2.001967817767708741e-02,-6.391492447542718169e-01,-1.286401344709030836e-01,2.520599687449747606e+01,-4.562388923404649077e+00,-1.840682175172123181e+00,1.750321164788724460e+00,1.055597043891556375e+01,-3.897257772355964107e+02,-1.049260944697076453e-01
2.102066208656094490e-02,-6.392621729950040965e-01,-1.034116887970874393e-01,2.520123243311957495e+01,-4.957127495619348068e+00,-1.838951663119751334e+00,1.760692823986441002e+00,1.016750712046515659e+01,-3.864371860303400581e+02,-1.101723991931948254e-01
2.202164599544479892e-02,-6.393498478360255532e-01,-7.818821001028984641e-02,2.519607286478267483e+01,-5.351866067834043506e+00,-1.837210984798883340e+00,1.770677285186065486e+00,9.782335628894108126e+00,-3.831485948250837055e+02,-1.154187039166819917e-01
2.302262990432865294e-02,-6.394122858137002430e-01,-5.297009362623824463e-02,2.519051816948676858e+01,-5.746604640048740720e+00,-1.835460431443179496e+00,1.780277843453335063e+00,9.400455964202420134e+00,-3.798600036198273528e+02,-1.206650086401691441e-01
2.402361381321250697e-02,-6.394495034643921105e-01,-2.775773516066056684e-02,2.518456834723185978e+01,-6.141343212263437934e+00,-1.833700294286298549e+00,1.789497793853986662e+00,9.021868126390089060e+00,-3.765714124145710571e+02,-1.259113133636562964e-01
2.502459772209636099e-02,-6.394615173244646567e-01,-2.551530129284728526e-03,2.517822339801795195e+01,-6.536081784478135148e+00,-1.831930864561900130e+00,1.798340431453757882e+00,8.646572115457118457e+00,-3.732828212093147044e+02,-1.311576180871434627e-01
2.602558163098021501e-02,-6.394483439302821592e-01,2.264812595216133748e-02,2.517148332184503801e+01,-6.930820356692832362e+00,-1.830152433503643206e+00,1.806809051318385428e+00,8.274567931403504772e+00,-3.699942300040584087e+02,-1.364039228106306290e-01
2.702656553986406904e-02,-6.394099998182083411e-01,4.784083756794958731e-02,2.516434811871312149e+01,-7.325558928907529577e+00,-1.828365292345188076e+00,1.814906948513606233e+00,7.905855574229248894e+00,-3.667056387988020560e+02,-1.416502275341177952e-01
2.802754944874792653e-02,-6.393465015246069250e-01,7.302620920235243507e-02,2.515681778862220241e+01,-7.720297501122226791e+00,-1.826569732320193262e+00,1.822637418105157447e+00,7.540435043934350823e+00,-3.634170475935457034e+02,-1.468965322576049615e-01
2.902853335763178055e-02,-6.392578655858420777e-01,9.820384533964160445e-02,2.514889233157228432e+01,-8.115036073336924005e+00,-1.824766044662318620e+00,1.830003755158776446e+00,7.178306340518814110e+00,-3.601284563882893508e+02,-1.521428369810921277e-01
